"Subplot","Transect","Species","X","Y","Per","Date","Year","Day","Basal_cm","Ht_m","Damage","Alive","Found","Topkilled","Fire","Herbivory","Grass"
"FS22","Four Seasons","ACAROB",714351,9753956,"May 2017","5/1/2017",2017,456,0.74,0.47,0,1,1,0,0,0,NA
"FS22","Four Seasons","ACAROB",714351,9753956,"Aug 2017","8/22/2017",2018,569,0.79,0.17,1,1,1,1,0,0,NA
"FS22","Four Seasons","ACAROB",714351,9753956,"Dec 2017","12/17/2017",2018,686,1.02,0.2,0,1,1,0,0,0,NA
"FS22","Four Seasons","ACAROB",714351,9753956,"May 2018","5/30/2018",2018,850,0.61,0.42,0,1,1,0,0,0,455.796973523352
"FS22","Four Seasons","ACAROB",714351,9753956,"Oct 2018","10/13/2018",2019,986,0.74,0.53,0,1,1,0,0,0,237.037025825109
"FS22","Four Seasons","ACAROB",714351,9753956,"Feb 2019","1/30/2019",2019,1095,1.15,0.62,0,1,1,0,0,0,763.80129032295
"FS22","Four Seasons","ACAROB",714351,9753956,"Jun 2019","6/3/2019",2019,1219,0.36,0.23,1,1,1,0,8,0,237.550225271273
"FS23","Four Seasons","ACAROB",714346,9753962,"Initial","10/2/2016",2017,246,0.45,0.13,NA,1,1,1,NA,NA,NA
"FS23","Four Seasons","ACAROB",714346,9753962,"Feb 2017","2/18/2017",2017,384,1.05,0.22,0,1,1,0,0,0,NA
"FS23","Four Seasons","ACAROB",714346,9753962,"May 2017","5/1/2017",2017,456,0.88,0.32,0,1,1,1,0,0,NA
"FS23","Four Seasons","ACAROB",714346,9753962,"Aug 2017","8/22/2017",2018,569,NA,NA,1,0,1,1,0,NA,NA
"FS23","Four Seasons","ACAROB",714346,9753962,"Dec 2017","12/17/2017",2018,686,NA,NA,1,0,1,1,0,0,NA
"FS23","Four Seasons","ACAROB",714346,9753962,"May 2018","5/30/2018",2018,850,0,0,1,0,1,1,0,0,317.333164570664
"FS23","Four Seasons","ACAROB",714346,9753962,"Oct 2018","10/13/2018",2019,986,0,0,1,0,1,0,0,0,142.309228838506
"FS23","Four Seasons","ACAROB",714346,9753962,"Feb 2019","1/30/2019",2019,1095,0,0,1,0,1,0,0,0,434.760795117783
"FS23","Four Seasons","ACAROB",714346,9753962,"Jun 2019","6/3/2019",2019,1219,0,0,1,0,1,0,0,0,107.236978578267
"FS24","Four Seasons","DICCIN",714337,9753966,"Initial","10/2/2016",2017,246,0.22,0.05,NA,1,1,1,NA,NA,NA
"FS24","Four Seasons","DICCIN",714337,9753966,"Feb 2017","2/18/2017",2017,384,0.33,0.12,0,1,1,0,0,0,NA
"FS24","Four Seasons","DICCIN",714337,9753966,"May 2017","5/1/2017",2017,456,0.31,0.21,0,1,1,0,0,0,NA
"FS24","Four Seasons","DICCIN",714337,9753966,"Aug 2017","8/22/2017",2018,569,0.34,0.12,1,1,1,1,0,0,NA
"FS24","Four Seasons","DICCIN",714337,9753966,"Dec 2017","12/17/2017",2018,686,0.48,0.14,0,1,1,0,0,0,NA
"FS24","Four Seasons","DICCIN",714337,9753966,"May 2018","5/30/2018",2018,850,0,0,1,0,1,1,0,0,380.143219899423
"FS24","Four Seasons","DICCIN",714337,9753966,"Oct 2018","10/13/2018",2019,986,0.3,0.2,1,1,1,0,0,3,222.16388709543
"FS24","Four Seasons","DICCIN",714337,9753966,"Feb 2019","1/30/2019",2019,1095,0.3,0.23,0,1,1,0,0,0,485.045800492965
"FS24","Four Seasons","DICCIN",714337,9753966,"Jun 2019","6/3/2019",2019,1219,0.05,0.06,1,1,1,1,8,0,44.9711710603525
"FS25","Four Seasons","ACASEN",714342,9753978,"Initial","10/2/2016",2017,246,0.32,0.11,NA,1,1,1,NA,NA,NA
"FS25","Four Seasons","ACASEN",714342,9753978,"Feb 2017","2/18/2017",2017,384,0.59,0.18,0,1,1,0,0,0,NA
"FS25","Four Seasons","ACASEN",714342,9753978,"May 2017","5/1/2017",2017,456,NA,NA,1,0,1,0,0,0,NA
"FS25","Four Seasons","ACASEN",714342,9753978,"Aug 2017","8/22/2017",2018,569,NA,NA,1,0,1,1,0,0,NA
"FS25","Four Seasons","ACASEN",714342,9753978,"Dec 2017","12/17/2017",2018,686,NA,NA,1,0,1,1,0,0,NA
"FS25","Four Seasons","ACASEN",714342,9753978,"May 2018","5/30/2018",2018,850,0,0,1,0,1,1,0,0,572.612272368558
"FS25","Four Seasons","ACASEN",714342,9753978,"Oct 2018","10/13/2018",2019,986,0,0,1,0,1,0,0,0,165.103679324788
"FS25","Four Seasons","ACASEN",714342,9753978,"Feb 2019","1/30/2019",2019,1095,0,0,1,0,1,0,0,0,331.550430452569
"FS25","Four Seasons","ACASEN",714342,9753978,"Jun 2019","6/3/2019",2019,1219,0,0,1,0,1,0,0,0,59.2796239568854
"FS26","Four Seasons","ACAROB",714339,9753980,"Initial","10/2/2016",2017,246,NA,NA,NA,1,1,1,NA,NA,NA
"FS26","Four Seasons","ACAROB",714339,9753980,"Feb 2017","2/18/2017",2017,384,0.6,0.23,0,1,1,0,0,0,NA
"FS26","Four Seasons","ACAROB",714339,9753980,"May 2017","5/1/2017",2017,456,0.63,0.5,0,1,1,0,0,0,NA
"FS26","Four Seasons","ACAROB",714339,9753980,"Aug 2017","8/22/2017",2018,569,0.54,0.27,1,1,1,1,0,0,NA
"FS26","Four Seasons","ACAROB",714339,9753980,"Dec 2017","12/17/2017",2018,686,0.74,0.3,0,1,1,0,0,0,NA
"FS26","Four Seasons","ACAROB",714339,9753980,"May 2018","5/30/2018",2018,850,0.8,0.47,0,1,1,0,0,0,231.494870022284
"FS26","Four Seasons","ACAROB",714339,9753980,"Oct 2018","10/13/2018",2019,986,1.05,0.49,0,1,1,0,0,0,97.8570355717914
"FS26","Four Seasons","ACAROB",714339,9753980,"Feb 2019","1/30/2019",2019,1095,1,0.5,0,0,1,0,0,0,407.261566185364
"FS26","Four Seasons","ACAROB",714339,9753980,"Jun 2019","6/3/2019",2019,1219,0.3,0.2,1,1,1,0,6,0,150.225409979985
"FS27","Four Seasons","ACAROB",714306,9753977,"Initial","10/2/2016",2017,246,0.48,0.06,NA,1,1,1,NA,NA,NA
"FS27","Four Seasons","ACAROB",714306,9753977,"Feb 2017","2/18/2017",2017,384,0.51,0.34,0,1,1,0,0,0,NA
"FS27","Four Seasons","ACAROB",714306,9753977,"May 2017","5/1/2017",2017,456,0.51,0.4,0,1,1,0,0,0,NA
"FS27","Four Seasons","ACAROB",714306,9753977,"Aug 2017","8/22/2017",2018,569,0.25,0.05,1,1,1,1,0,0,NA
"FS27","Four Seasons","ACAROB",714306,9753977,"Dec 2017","12/17/2017",2018,686,0.42,0.35,0,1,1,0,0,0,NA
"FS27","Four Seasons","ACAROB",714306,9753977,"May 2018","5/30/2018",2018,850,0.48,0.45,0,1,1,0,0,0,307.406740401649
"FS27","Four Seasons","ACAROB",714306,9753977,"Oct 2018","10/13/2018",2019,986,0.5,0.25,1,1,1,0,0,3,177.197683451959
"FS27","Four Seasons","ACAROB",714306,9753977,"Feb 2019","1/30/2019",2019,1095,0.6,0.48,0,1,1,0,0,0,750.49013807092
"FS27","Four Seasons","ACAROB",714306,9753977,"Jun 2019","6/3/2019",2019,1219,0.37,0.25,1,1,1,0,4,0,175.232500260911
"FS28","Four Seasons","COMAFR",714317,9753983,"Initial","10/2/2016",2017,246,0.32,0.08,NA,1,1,1,NA,NA,NA
"FS28","Four Seasons","COMAFR",714317,9753983,"Feb 2017","2/18/2017",2017,384,0.58,0.23,0,1,1,0,0,0,NA
"FS28","Four Seasons","COMAFR",714317,9753983,"May 2017","5/1/2017",2017,456,0.73,0.28,0,1,1,0,0,0,NA
"FS28","Four Seasons","COMAFR",714317,9753983,"Aug 2017","8/22/2017",2018,569,0.76,0.21,1,1,1,1,0,0,NA
"FS28","Four Seasons","COMAFR",714317,9753983,"Dec 2017","12/17/2017",2018,686,0.88,0.24,0,1,1,0,0,0,NA
"FS28","Four Seasons","COMAFR",714317,9753983,"May 2018","5/30/2018",2018,850,1.01,0.55,0,1,1,0,0,0,353.126912897646
"FS28","Four Seasons","COMAFR",714317,9753983,"Oct 2018","10/13/2018",2019,986,0.96,0.61,0,1,1,0,0,0,193.331169615898
"FS28","Four Seasons","COMAFR",714317,9753983,"Feb 2019","1/30/2019",2019,1095,1.3,0.72,0,1,1,0,0,0,297.012608723795
"FS28","Four Seasons","COMAFR",714317,9753983,"Jun 2019","6/3/2019",2019,1219,0.44,0.26,1,1,1,0,3,0,105.577714312547
"FS29","Four Seasons","ACAROB",714339,9753993,"Initial","10/2/2016",2017,246,0.15,0.08,NA,1,1,1,NA,NA,NA
"FS29","Four Seasons","ACAROB",714339,9753993,"Feb 2017","2/18/2017",2017,384,0.4,0.12,0,1,1,0,0,0,NA
"FS29","Four Seasons","ACAROB",714339,9753993,"May 2017","5/1/2017",2017,456,0.43,0.31,0,1,1,0,0,0,NA
"FS29","Four Seasons","ACAROB",714339,9753993,"Aug 2017","8/22/2017",2018,569,0.52,0.37,0,1,1,0,0,0,NA
"FS29","Four Seasons","ACAROB",714339,9753993,"Dec 2017","12/17/2017",2018,686,0.6,0.37,0,1,1,0,0,0,NA
"FS29","Four Seasons","ACAROB",714339,9753993,"May 2018","5/30/2018",2018,850,0.56,0.23,1,1,1,1,0,0,382.172440674818
"FS29","Four Seasons","ACAROB",714339,9753993,"Oct 2018","10/13/2018",2019,986,0.54,0.25,1,1,1,0,0,7,195.730971252867
"FS29","Four Seasons","ACAROB",714339,9753993,"Feb 2019","1/30/2019",2019,1095,0.56,0.4,0,1,1,0,0,0,455.502977336793
"FS29","Four Seasons","ACAROB",714339,9753993,"Jun 2019","6/3/2019",2019,1219,0.28,0.16,1,1,1,0,8,0,89.9072914828087
"FS30","Four Seasons","ACAROB",714339,9753997,"Initial","10/2/2016",2017,246,0.37,0.05,NA,1,1,1,NA,NA,NA
"FS30","Four Seasons","ACAROB",714339,9753997,"Feb 2017","2/18/2017",2017,384,0.28,0.11,0,1,1,0,0,0,NA
"FS30","Four Seasons","ACAROB",714339,9753997,"May 2017","5/1/2017",2017,456,0.3,0.16,0,1,1,0,0,0,NA
"FS30","Four Seasons","ACAROB",714339,9753997,"Aug 2017","8/22/2017",2018,569,0.33,0.2,0,1,1,0,0,0,NA
"FS30","Four Seasons","ACAROB",714339,9753997,"Dec 2017","12/17/2017",2018,686,0.4,0.2,0,1,1,0,0,0,NA
"FS30","Four Seasons","ACAROB",714339,9753997,"May 2018","5/30/2018",2018,850,0.4,0.28,0,1,1,0,0,0,258.977813651659
"FS30","Four Seasons","ACAROB",714339,9753997,"Oct 2018","10/13/2018",2019,986,0,0,1,0,1,0,0,0,206.085796218525
"FS30","Four Seasons","ACAROB",714339,9753997,"Feb 2019","1/30/2019",2019,1095,0,0,1,1,1,0,0,0,336.273312887377
"FS30","Four Seasons","ACAROB",714339,9753997,"Jun 2019","6/3/2019",2019,1219,0,0,1,0,1,0,0,0,103.219020379796
"FS31","Four Seasons","ACATOR",714321,9754015,"Initial","10/2/2016",2017,246,0.27,0.05,NA,1,1,1,NA,NA,NA
"FS31","Four Seasons","ACATOR",714321,9754015,"Feb 2017","2/18/2017",2017,384,0.27,0.13,0,1,1,0,0,0,NA
"FS31","Four Seasons","ACATOR",714321,9754015,"May 2017","5/1/2017",2017,456,0.28,0.23,0,1,1,0,0,0,NA
"FS31","Four Seasons","ACATOR",714321,9754015,"Aug 2017","8/22/2017",2018,569,0.32,0.17,1,1,1,1,0,0,NA
"FS31","Four Seasons","ACATOR",714321,9754015,"Dec 2017","12/17/2017",2018,686,0.42,0.21,0,1,1,0,0,0,NA
"FS31","Four Seasons","ACATOR",714321,9754015,"May 2018","5/30/2018",2018,850,0.58,0.41,0,1,1,0,0,0,299.361406810183
"FS31","Four Seasons","ACATOR",714321,9754015,"Oct 2018","10/13/2018",2019,986,0.63,0.18,0,1,1,0,0,0,226.822835565438
"FS31","Four Seasons","ACATOR",714321,9754015,"Feb 2019","1/30/2019",2019,1095,0.32,0.24,0,1,1,0,0,0,45.1272965615852
"FS31","Four Seasons","ACATOR",714321,9754015,"Jun 2019","6/3/2019",2019,1219,0.05,0.03,1,1,1,1,9,0,157.868351947897
"FS32","Four Seasons","ACASEN",714319,9754016,"Initial","10/2/2016",2017,246,0.22,0.09,NA,1,1,1,NA,NA,NA
"FS32","Four Seasons","ACASEN",714319,9754016,"Feb 2017","2/18/2017",2017,384,0.4,0.12,0,1,1,0,0,0,NA
"FS32","Four Seasons","ACASEN",714319,9754016,"May 2017","5/1/2017",2017,456,0.64,0.2,0,1,1,0,0,0,NA
"FS32","Four Seasons","ACASEN",714319,9754016,"Aug 2017","8/22/2017",2018,569,0.69,0.26,1,1,1,1,0,0,NA
"FS32","Four Seasons","ACASEN",714319,9754016,"Dec 2017","12/17/2017",2018,686,1.02,0.33,0,1,1,0,0,0,NA
"FS32","Four Seasons","ACASEN",714319,9754016,"May 2018","5/30/2018",2018,850,1.21,0.46,0,1,1,0,0,0,296.703670690054
"FS32","Four Seasons","ACASEN",714319,9754016,"Oct 2018","10/13/2018",2019,986,1.5,0.2,0,1,1,0,0,0,123.371288781222
"FS32","Four Seasons","ACASEN",714319,9754016,"Feb 2019","1/30/2019",2019,1095,1.23,0.28,0,1,1,0,0,0,432.441532646525
"FS32","Four Seasons","ACASEN",714319,9754016,"Jun 2019","6/3/2019",2019,1219,0.34,0.15,1,1,1,0,2,0,240.762827754887
"FS33","Four Seasons","DICCIN",714317,9754026,"Initial","10/2/2016",2017,246,0.11,0.04,NA,1,1,1,NA,NA,NA
"FS33","Four Seasons","DICCIN",714317,9754026,"Feb 2017","2/18/2017",2017,384,0.18,0.07,0,1,1,0,0,0,NA
"FS33","Four Seasons","DICCIN",714317,9754026,"May 2017","5/1/2017",2017,456,0.21,0.11,0,1,1,0,0,0,NA
"FS33","Four Seasons","DICCIN",714317,9754026,"Aug 2017","8/22/2017",2018,569,0.94,0.02,1,1,1,1,0,0,NA
"FS33","Four Seasons","DICCIN",714317,9754026,"Dec 2017","12/17/2017",2018,686,0.28,0.12,1,1,1,1,0,0,NA
"FS33","Four Seasons","DICCIN",714317,9754026,"May 2018","5/30/2018",2018,850,0.3,0.21,0,1,1,0,0,0,333.499018158604
"FS33","Four Seasons","DICCIN",714317,9754026,"Oct 2018","10/13/2018",2019,986,0.13,0.11,1,1,1,0,0,4,285.276386478773
"FS33","Four Seasons","DICCIN",714317,9754026,"Feb 2019","1/30/2019",2019,1095,0,0,1,0,1,0,0,0,606.991089299959
"FS33","Four Seasons","DICCIN",714317,9754026,"Jun 2019","6/3/2019",2019,1219,0.2,0.12,1,1,1,0,6,0,156.416362263965
"FS34","Four Seasons","COMAFR",714326,9754031,"Initial","10/2/2016",2017,246,NA,NA,NA,1,1,1,NA,NA,NA
"FS34","Four Seasons","COMAFR",714326,9754031,"Feb 2017","2/18/2017",2017,384,0.45,0.12,0,1,1,0,0,0,NA
"FS34","Four Seasons","COMAFR",714326,9754031,"May 2017","5/1/2017",2017,456,0.72,0.23,0,1,1,0,0,0,NA
"FS34","Four Seasons","COMAFR",714326,9754031,"Aug 2017","8/22/2017",2018,569,0.8,0.12,1,1,1,1,0,0,NA
"FS34","Four Seasons","COMAFR",714326,9754031,"Dec 2017","12/17/2017",2018,686,0.81,0.2,0,1,1,0,0,0,NA
"FS34","Four Seasons","COMAFR",714326,9754031,"May 2018","5/30/2018",2018,850,1.01,0.43,0,1,1,0,0,0,262.854802058953
"FS34","Four Seasons","COMAFR",714326,9754031,"Oct 2018","10/13/2018",2019,986,1.05,0.4,0,1,1,0,0,0,265.593351411506
"FS34","Four Seasons","COMAFR",714326,9754031,"Feb 2019","1/30/2019",2019,1095,1.15,0.45,0,1,1,0,0,0,541.666196139334
"FS34","Four Seasons","COMAFR",714326,9754031,"Jun 2019","6/3/2019",2019,1219,0.32,0.2,1,1,1,0,5,0,42.1811947959382
"FS35","Four Seasons","ACASEN",714289,9754033,"Initial","10/2/2016",2017,246,0.39,0.07,NA,1,1,1,NA,NA,NA
"FS35","Four Seasons","ACASEN",714289,9754033,"Feb 2017","2/18/2017",2017,384,0.32,0.11,0,1,1,0,0,0,NA
"FS35","Four Seasons","ACASEN",714289,9754033,"May 2017","5/1/2017",2017,456,0.38,0.12,0,1,1,0,0,0,NA
"FS35","Four Seasons","ACASEN",714289,9754033,"Aug 2017","8/22/2017",2018,569,NA,NA,1,0,1,1,0,0,NA
"FS35","Four Seasons","ACASEN",714289,9754033,"Dec 2017","12/17/2017",2018,686,NA,NA,1,0,1,1,0,0,NA
"FS35","Four Seasons","ACASEN",714289,9754033,"May 2018","5/30/2018",2018,850,0,0,1,0,1,1,0,0,297.066291758552
"FS35","Four Seasons","ACASEN",714289,9754033,"Oct 2018","10/13/2018",2019,986,0,0,1,0,1,0,0,0,377.483950202832
"FS35","Four Seasons","ACASEN",714289,9754033,"Feb 2019","1/30/2019",2019,1095,0,0,1,0,1,0,0,0,713.660618886569
"FS35","Four Seasons","ACASEN",714289,9754033,"Jun 2019","6/3/2019",2019,1219,0,0,1,0,1,0,0,0,114.850530011659
"FS36","Four Seasons","ACASEN",714286,9754043,"Initial","10/2/2016",2017,246,NA,NA,NA,1,1,1,NA,NA,NA
"FS36","Four Seasons","ACASEN",714286,9754043,"Feb 2017","2/18/2017",2017,384,0.55,0.25,0,1,1,0,0,0,NA
"FS36","Four Seasons","ACASEN",714286,9754043,"May 2017","5/1/2017",2017,456,0.59,0.38,0,1,1,0,0,0,NA
"FS36","Four Seasons","ACASEN",714286,9754043,"Aug 2017","8/22/2017",2018,569,0.28,0.09,1,1,1,1,0,0,NA
"FS36","Four Seasons","ACASEN",714286,9754043,"Dec 2017","12/17/2017",2018,686,NA,NA,1,0,1,1,0,0,NA
"FS36","Four Seasons","ACASEN",714286,9754043,"May 2018","5/30/2018",2018,850,0,0,1,0,1,1,0,0,467.415684420874
"FS36","Four Seasons","ACASEN",714286,9754043,"Oct 2018","10/13/2018",2019,986,0,0,1,0,1,0,0,0,358.191689365235
"FS36","Four Seasons","ACASEN",714286,9754043,"Feb 2019","1/30/2019",2019,1095,0,0,1,0,1,0,0,0,436.475360599778
"FS36","Four Seasons","ACASEN",714286,9754043,"Jun 2019","6/3/2019",2019,1219,0.4,0.25,0,1,1,0,0,0,180.264659862217
"FS37","Four Seasons","COMAFR",714290,9754046,"Initial","10/2/2016",2017,246,0.34,0.06,NA,1,1,1,NA,NA,NA
"FS37","Four Seasons","COMAFR",714290,9754046,"Feb 2017","2/18/2017",2017,384,0.55,0.1,0,1,1,0,0,0,NA
"FS37","Four Seasons","COMAFR",714290,9754046,"May 2017","5/1/2017",2017,456,0.84,0.28,0,1,1,0,0,0,NA
"FS37","Four Seasons","COMAFR",714290,9754046,"Aug 2017","8/22/2017",2018,569,0.56,0.14,1,1,1,1,0,0,NA
"FS37","Four Seasons","COMAFR",714290,9754046,"Dec 2017","12/17/2017",2018,686,NA,NA,1,0,1,1,0,0,NA
"FS37","Four Seasons","COMAFR",714290,9754046,"May 2018","5/30/2018",2018,850,0.4,0.22,0,1,1,0,0,0,310.986783955586
"FS37","Four Seasons","COMAFR",714290,9754046,"Oct 2018","10/13/2018",2019,986,0.54,0.11,1,1,1,0,0,5,230.837683935258
"FS37","Four Seasons","COMAFR",714290,9754046,"Feb 2019","1/30/2019",2019,1095,0.3,0.3,0,1,1,0,0,0,830.491517150332
"FS37","Four Seasons","COMAFR",714290,9754046,"Jun 2019","6/3/2019",2019,1219,0.23,0.09,1,1,1,1,8,0,79.4586975521006
"FS38","Four Seasons","COMAFR",714290,9754066,"Initial","10/2/2016",2017,246,0.19,0.04,NA,1,1,1,NA,NA,NA
"FS38","Four Seasons","COMAFR",714290,9754066,"Feb 2017","2/18/2017",2017,384,0.37,0.23,0,1,1,0,0,0,NA
"FS38","Four Seasons","COMAFR",714290,9754066,"May 2017","5/1/2017",2017,456,0.41,0.22,0,1,1,0,0,0,NA
"FS38","Four Seasons","COMAFR",714290,9754066,"Aug 2017","8/22/2017",2018,569,0.45,0.24,0,1,1,0,0,0,NA
"FS38","Four Seasons","COMAFR",714290,9754066,"Dec 2017","12/17/2017",2018,686,0.62,0.25,0,1,1,0,0,0,NA
"FS38","Four Seasons","COMAFR",714290,9754066,"May 2018","5/30/2018",2018,850,0.99,0.41,0,1,1,0,0,0,382.640230599977
"FS38","Four Seasons","COMAFR",714290,9754066,"Oct 2018","10/13/2018",2019,986,1.4,0.69,0,1,1,0,0,0,247.942740044351
"FS38","Four Seasons","COMAFR",714290,9754066,"Feb 2019","1/30/2019",2019,1095,1.6,0.8,0,1,1,0,0,0,408.665764239668
"FS38","Four Seasons","COMAFR",714290,9754066,"Jun 2019","6/3/2019",2019,1219,2.1,0.29,1,1,1,0,4,0,148.82853370207
"FS39","Four Seasons","COMAFR",714265,9754071,"Initial","10/2/2016",2017,246,0.34,0.09,NA,1,1,1,NA,NA,NA
"FS39","Four Seasons","COMAFR",714265,9754071,"Feb 2017","2/18/2017",2017,384,0.75,0.16,0,1,1,0,0,0,NA
"FS39","Four Seasons","COMAFR",714265,9754071,"May 2017","5/1/2017",2017,456,0.76,0.43,0,1,1,0,0,0,NA
"FS39","Four Seasons","COMAFR",714265,9754071,"Aug 2017","8/22/2017",2018,569,0.8,0.4,1,1,1,1,0,0,NA
"FS39","Four Seasons","COMAFR",714265,9754071,"Dec 2017","12/17/2017",2018,686,1.1,0.48,0,1,1,0,0,0,NA
"FS39","Four Seasons","COMAFR",714265,9754071,"May 2018","5/30/2018",2018,850,1.02,0.33,0,1,1,0,0,0,285.557890405963
"FS39","Four Seasons","COMAFR",714265,9754071,"Oct 2018","10/13/2018",2019,986,1.3,0.48,0,1,1,0,0,0,209.457740471992
"FS39","Four Seasons","COMAFR",714265,9754071,"Feb 2019","1/30/2019",2019,1095,1.5,0.64,0,1,1,0,0,0,352.763851280384
"FS39","Four Seasons","COMAFR",714265,9754071,"Jun 2019","6/3/2019",2019,1219,0.47,0.33,1,1,1,0,6,0,108.181805534678
"FS40","Four Seasons","COMAFR",714276,9754088,"Initial","10/2/2016",2017,246,0.42,0.23,NA,1,1,1,NA,NA,NA
"FS40","Four Seasons","COMAFR",714276,9754088,"Feb 2017","2/18/2017",2017,384,0.73,0.17,1,1,1,0,0,NA,NA
"FS40","Four Seasons","COMAFR",714276,9754088,"May 2017","5/1/2017",2017,456,0.95,0.59,0,1,1,0,0,0,NA
"FS40","Four Seasons","COMAFR",714276,9754088,"Aug 2017","8/22/2017",2018,569,0.44,0.32,1,1,1,1,0,0,NA
"FS40","Four Seasons","COMAFR",714276,9754088,"Dec 2017","12/17/2017",2018,686,1.02,0.4,0,1,1,0,0,0,NA
"FS40","Four Seasons","COMAFR",714276,9754088,"May 2018","5/30/2018",2018,850,1.34,0.62,0,1,1,0,0,0,572.179985681561
"FS40","Four Seasons","COMAFR",714276,9754088,"Oct 2018","10/13/2018",2019,986,1.5,0.4,0,1,1,0,0,0,231.974799741469
"FS40","Four Seasons","COMAFR",714276,9754088,"Feb 2019","1/30/2019",2019,1095,1.64,0.6,0,1,1,0,0,0,713.338322117991
"FS40","Four Seasons","COMAFR",714276,9754088,"Jun 2019","6/3/2019",2019,1219,1.45,0.65,0,1,1,0,0,0,608.795909815378
"FS41","Four Seasons","ALBHAR",714257,9754087,"Initial","10/2/2016",2017,246,0.21,0.05,NA,1,1,1,NA,NA,NA
"FS41","Four Seasons","ALBHAR",714257,9754087,"Feb 2017","2/18/2017",2017,384,0.27,0.16,0,1,1,0,0,0,NA
"FS41","Four Seasons","ALBHAR",714257,9754087,"May 2017","5/1/2017",2017,456,NA,NA,1,0,1,0,0,0,NA
"FS41","Four Seasons","ALBHAR",714257,9754087,"Aug 2017","8/22/2017",2018,569,NA,NA,1,0,1,1,0,0,NA
"FS41","Four Seasons","ALBHAR",714257,9754087,"Dec 2017","12/17/2017",2018,686,NA,NA,1,0,1,1,0,0,NA
"FS41","Four Seasons","ALBHAR",714257,9754087,"May 2018","5/30/2018",2018,850,0,0,1,0,1,1,0,0,225.401016770934
"FS41","Four Seasons","ALBHAR",714257,9754087,"Oct 2018","10/13/2018",2019,986,0.15,0.07,1,1,1,0,4,0,157.403245054746
"FS41","Four Seasons","ALBHAR",714257,9754087,"Feb 2019","1/30/2019",2019,1095,0.22,0.18,0,1,1,0,0,0,342.74612834443
"FS41","Four Seasons","ALBHAR",714257,9754087,"Jun 2019","6/3/2019",2019,1219,0.1,0.08,1,1,1,0,7,0,159.716967807224
"FS42","Four Seasons","DICCIN",714257,9754091,"Initial","10/2/2016",2017,246,0.15,0.03,NA,1,1,1,NA,NA,NA
"FS42","Four Seasons","DICCIN",714257,9754091,"Feb 2017","2/18/2017",2017,384,0.26,0.06,0,1,1,0,0,0,NA
"FS42","Four Seasons","DICCIN",714257,9754091,"May 2017","5/1/2017",2017,456,0.27,0.06,0,1,1,0,0,0,NA
"FS42","Four Seasons","DICCIN",714257,9754091,"Aug 2017","8/22/2017",2018,569,0.32,0.06,1,1,1,1,0,0,NA
"FS42","Four Seasons","DICCIN",714257,9754091,"Dec 2017","12/17/2017",2018,686,0.32,0.06,0,1,1,0,0,0,NA
"FS42","Four Seasons","DICCIN",714257,9754091,"May 2018","5/30/2018",2018,850,0.34,0.13,0,1,1,0,0,0,305.469628159758
"FS42","Four Seasons","DICCIN",714257,9754091,"Oct 2018","10/13/2018",2019,986,0.31,0.13,1,1,1,0,0,3,199.277466163273
"FS42","Four Seasons","DICCIN",714257,9754091,"Feb 2019","1/30/2019",2019,1095,0.4,0.18,0,1,1,0,0,0,380.722123315727
"FS42","Four Seasons","DICCIN",714257,9754091,"Jun 2019","6/3/2019",2019,1219,0.16,0.07,1,1,1,0,5,0,163.971283481729
"FS43","Four Seasons","ALBHAR",714253,9754092,"Initial","10/2/2016",2017,246,0.21,0.03,NA,1,1,1,NA,NA,NA
"FS43","Four Seasons","ALBHAR",714253,9754092,"Feb 2017","2/18/2017",2017,384,0.28,0.04,0,1,1,0,0,0,NA
"FS43","Four Seasons","ALBHAR",714253,9754092,"May 2017","5/1/2017",2017,456,0.38,0.27,0,1,1,0,0,0,NA
"FS43","Four Seasons","ALBHAR",714253,9754092,"Aug 2017","8/22/2017",2018,569,0.32,0.25,1,1,1,1,0,0,NA
"FS43","Four Seasons","ALBHAR",714253,9754092,"Dec 2017","12/17/2017",2018,686,0.5,0.26,0,1,1,0,0,0,NA
"FS43","Four Seasons","ALBHAR",714253,9754092,"May 2018","5/30/2018",2018,850,0.56,0.2,1,1,1,1,0,0,444.119577152309
"FS43","Four Seasons","ALBHAR",714253,9754092,"Oct 2018","10/13/2018",2019,986,0.5,0.08,1,1,1,0,5,0,135.492676557792
"FS43","Four Seasons","ALBHAR",714253,9754092,"Feb 2019","1/30/2019",2019,1095,0.2,0.07,1,1,1,0,0,4,197.657100330617
"FS43","Four Seasons","ALBHAR",714253,9754092,"Jun 2019","6/3/2019",2019,1219,0.27,0.06,1,1,1,0,7,0,175.348477753137
"FS44","Four Seasons","COMAFR",714268,9754112,"Initial","10/2/2016",2017,246,0.31,0.11,NA,1,1,1,NA,NA,NA
"FS44","Four Seasons","COMAFR",714268,9754112,"Feb 2017","2/18/2017",2017,384,1.01,0.27,0,1,1,0,0,0,NA
"FS44","Four Seasons","COMAFR",714268,9754112,"May 2017","5/1/2017",2017,456,0.46,0.22,0,1,1,1,0,0,NA
"FS44","Four Seasons","COMAFR",714268,9754112,"Aug 2017","8/22/2017",2018,569,0.59,0.18,1,1,1,1,0,0,NA
"FS44","Four Seasons","COMAFR",714268,9754112,"Dec 2017","12/17/2017",2018,686,0.45,0.22,0,1,1,0,0,0,NA
